!Series_title	"Murine dermal burn wound"
!Series_geo_accession	"GSE460"
!Series_status	"Public on Jun 23 2003"
!Series_submission_date	"Jun 18 2003"
!Series_last_update_date	"Feb 18 2018"
!Series_summary	"Investigation into murine dermal burn wound."
!Series_summary	"Mouse thermal injury induced, and skin excised at 0 hours, 2 hours, 3 days and 14 days post-injury."
!Series_summary	"Keywords: other"
!Series_type	"Expression profiling by array"
!Series_contributor	"Robert,J,Feezor"
!Series_contributor	"Heather,N,Paddock"
!Series_contributor	"Henry,V,Baker"
!Series_contributor	"Juan,C,Varela"
!Series_contributor	"Lyle,L,Moldawer"
!Series_contributor	"Gregory,S,Schultz"
!Series_contributor	"David,W,Mozingo"
!Series_sample_id	"GSM7478 GSM7479 GSM7480 GSM7481 GSM7482 GSM7483 GSM7484 GSM7485 GSM7486 GSM7487 GSM7488 GSM7489 "
!Series_contact_name	"Robert,Joseph,Feezor"
!Series_contact_email	"feezor@surgery.ufl.edu"
!Series_contact_phone	"352 265 0494"
!Series_contact_fax	"352 265 0676"
!Series_contact_laboratory	"Moldawer"
!Series_contact_department	"Surgery"
!Series_contact_institute	"University of Florida"
!Series_contact_address	"1600 SW Archer Road, Room 6116"
!Series_contact_city	"Gainesville"
!Series_contact_state	"FL"
!Series_contact_zip/postal_code	"32610"
!Series_contact_country	"USA"
!Series_contact_web_link	"www.surgery.ufl.edu/research"
!Series_platform_id	"GPL81"
!Series_platform_taxid	"10090"
!Series_sample_taxid	"10090"
!Series_relation	"BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA85065"

!Sample_title	"0 hours, repeat 1"	"0 hours, repeat 2"	"0 hours, repeat 3"	"2 hours, repeat 1"	"2 hours, repeat 2"	"2 hours, repeat 3"	"3 days, repeat 1"	"3 days, repeat 2"	"3 days, repeat 3"	"14 days, repeat 1"	"14 days, repeat 2"	"14 days, repeat 3"
!Sample_geo_accession	"GSM7478"	"GSM7479"	"GSM7480"	"GSM7481"	"GSM7482"	"GSM7483"	"GSM7484"	"GSM7485"	"GSM7486"	"GSM7487"	"GSM7488"	"GSM7489"
!Sample_status	"Public on Jun 23 2003"	"Public on Jun 23 2003"	"Public on Jun 23 2003"	"Public on Jun 23 2003"	"Public on Jun 23 2003"	"Public on Jun 23 2003"	"Public on Jun 23 2003"	"Public on Jun 23 2003"	"Public on Jun 23 2003"	"Public on Jun 23 2003"	"Public on Jun 23 2003"	"Public on Jun 23 2003"
!Sample_submission_date	"Jun 18 2003"	"Jun 18 2003"	"Jun 18 2003"	"Jun 18 2003"	"Jun 18 2003"	"Jun 18 2003"	"Jun 18 2003"	"Jun 18 2003"	"Jun 18 2003"	"Jun 18 2003"	"Jun 18 2003"	"Jun 18 2003"
!Sample_last_update_date	"May 27 2005"	"May 27 2005"	"May 27 2005"	"May 27 2005"	"May 27 2005"	"May 27 2005"	"May 27 2005"	"May 27 2005"	"May 27 2005"	"May 27 2005"	"May 27 2005"	"May 27 2005"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
!Sample_source_name_ch1	"Murine skin"	"Murine skin"	"Murine skin"	"Murine skin"	"Murine skin"	"Murine skin"	"Murine skin"	"Murine skin"	"Murine skin"	"Murine skin"	"Murine skin"	"Murine skin"
!Sample_organism_ch1	"Mus musculus"	"Mus musculus"	"Mus musculus"	"Mus musculus"	"Mus musculus"	"Mus musculus"	"Mus musculus"	"Mus musculus"	"Mus musculus"	"Mus musculus"	"Mus musculus"	"Mus musculus"
!Sample_molecule_ch1	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"
!Sample_taxid_ch1	"10090"	"10090"	"10090"	"10090"	"10090"	"10090"	"10090"	"10090"	"10090"	"10090"	"10090"	"10090"
!Sample_description	"Investigation into murine dermal burn wound."	"Investigation into murine dermal burn wound."	"Investigation into murine dermal burn wound."	"Investigation into murine dermal burn wound."	"Investigation into murine dermal burn wound."	"Investigation into murine dermal burn wound."	"Investigation into murine dermal burn wound."	"Investigation into murine dermal burn wound."	"Investigation into murine dermal burn wound."	"Investigation into murine dermal burn wound."	"Investigation into murine dermal burn wound."	"Investigation into murine dermal burn wound."
!Sample_description	"Mouse thermal injury induced, and skin excised at different times post-injury."	"Mouse thermal injury induced, and skin excised at different times post-injury."	"Mouse thermal injury induced, and skin excised at different times post-injury."	"Mouse thermal injury induced, and skin excised at different times post-injury."	"Mouse thermal injury induced, and skin excised at different times post-injury."	"Mouse thermal injury induced, and skin excised at different times post-injury."	"Mouse thermal injury induced, and skin excised at different times post-injury."	"Mouse thermal injury induced, and skin excised at different times post-injury."	"Mouse thermal injury induced, and skin excised at different times post-injury."	"Mouse thermal injury induced, and skin excised at different times post-injury."	"Mouse thermal injury induced, and skin excised at different times post-injury."	"Mouse thermal injury induced, and skin excised at different times post-injury."
!Sample_platform_id	"GPL81"	"GPL81"	"GPL81"	"GPL81"	"GPL81"	"GPL81"	"GPL81"	"GPL81"	"GPL81"	"GPL81"	"GPL81"	"GPL81"
!Sample_contact_name	"Robert,Joseph,Feezor"	"Robert,Joseph,Feezor"	"Robert,Joseph,Feezor"	"Robert,Joseph,Feezor"	"Robert,Joseph,Feezor"	"Robert,Joseph,Feezor"	"Robert,Joseph,Feezor"	"Robert,Joseph,Feezor"	"Robert,Joseph,Feezor"	"Robert,Joseph,Feezor"	"Robert,Joseph,Feezor"	"Robert,Joseph,Feezor"
!Sample_contact_email	"feezor@surgery.ufl.edu"	"feezor@surgery.ufl.edu"	"feezor@surgery.ufl.edu"	"feezor@surgery.ufl.edu"	"feezor@surgery.ufl.edu"	"feezor@surgery.ufl.edu"	"feezor@surgery.ufl.edu"	"feezor@surgery.ufl.edu"	"feezor@surgery.ufl.edu"	"feezor@surgery.ufl.edu"	"feezor@surgery.ufl.edu"	"feezor@surgery.ufl.edu"
!Sample_contact_phone	"352 265 0494"	"352 265 0494"	"352 265 0494"	"352 265 0494"	"352 265 0494"	"352 265 0494"	"352 265 0494"	"352 265 0494"	"352 265 0494"	"352 265 0494"	"352 265 0494"	"352 265 0494"
!Sample_contact_fax	"352 265 0676"	"352 265 0676"	"352 265 0676"	"352 265 0676"	"352 265 0676"	"352 265 0676"	"352 265 0676"	"352 265 0676"	"352 265 0676"	"352 265 0676"	"352 265 0676"	"352 265 0676"
!Sample_contact_laboratory	"Moldawer"	"Moldawer"	"Moldawer"	"Moldawer"	"Moldawer"	"Moldawer"	"Moldawer"	"Moldawer"	"Moldawer"	"Moldawer"	"Moldawer"	"Moldawer"
!Sample_contact_department	"Surgery"	"Surgery"	"Surgery"	"Surgery"	"Surgery"	"Surgery"	"Surgery"	"Surgery"	"Surgery"	"Surgery"	"Surgery"	"Surgery"
!Sample_contact_institute	"University of Florida"	"University of Florida"	"University of Florida"	"University of Florida"	"University of Florida"	"University of Florida"	"University of Florida"	"University of Florida"	"University of Florida"	"University of Florida"	"University of Florida"	"University of Florida"
!Sample_contact_address	"1600 SW Archer Road, Room 6116"	"1600 SW Archer Road, Room 6116"	"1600 SW Archer Road, Room 6116"	"1600 SW Archer Road, Room 6116"	"1600 SW Archer Road, Room 6116"	"1600 SW Archer Road, Room 6116"	"1600 SW Archer Road, Room 6116"	"1600 SW Archer Road, Room 6116"	"1600 SW Archer Road, Room 6116"	"1600 SW Archer Road, Room 6116"	"1600 SW Archer Road, Room 6116"	"1600 SW Archer Road, Room 6116"
!Sample_contact_city	"Gainesville"	"Gainesville"	"Gainesville"	"Gainesville"	"Gainesville"	"Gainesville"	"Gainesville"	"Gainesville"	"Gainesville"	"Gainesville"	"Gainesville"	"Gainesville"
!Sample_contact_state	"FL"	"FL"	"FL"	"FL"	"FL"	"FL"	"FL"	"FL"	"FL"	"FL"	"FL"	"FL"
!Sample_contact_zip/postal_code	"32610"	"32610"	"32610"	"32610"	"32610"	"32610"	"32610"	"32610"	"32610"	"32610"	"32610"	"32610"
!Sample_contact_country	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"
!Sample_contact_web_link	"www.surgery.ufl.edu/research"	"www.surgery.ufl.edu/research"	"www.surgery.ufl.edu/research"	"www.surgery.ufl.edu/research"	"www.surgery.ufl.edu/research"	"www.surgery.ufl.edu/research"	"www.surgery.ufl.edu/research"	"www.surgery.ufl.edu/research"	"www.surgery.ufl.edu/research"	"www.surgery.ufl.edu/research"	"www.surgery.ufl.edu/research"	"www.surgery.ufl.edu/research"
!Sample_supplementary_file	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"
!Sample_data_row_count	"7275"	"7275"	"7275"	"7275"	"7275"	"7275"	"7275"	"7275"	"7275"	"7275"	"7275"	"7275"
!series_matrix_table_begin
"ID_REF"	"GSM7478"	"GSM7479"	"GSM7480"	"GSM7481"	"GSM7482"	"GSM7483"	"GSM7484"	"GSM7485"	"GSM7486"	"GSM7487"	"GSM7488"	"GSM7489"
"95633_r_at"	789.9	720.9	1067.1	494.6	585.5	553.5	718.6	773.6	654.7	1175.1	987.9	820.6
"95634_at"	132.9	199.4	55.3	129.4	166.2	115.7	236.9	261.8	199.5	255.8	224.9	179.1
"95635_g_at"	623	502.5	245.6	494.5	532.2	625.2	467	556.6	403.5	392.3	309.9	507.8
"95636_at"	548	791	735.2	388.6	527.4	449.4	680.9	750.5	574.4	809.9	1105.6	921.3
"95637_at"	548.2	841.8	891.2	1636.1	1083.4	870	1094.1	1028.7	1558.2	1087.8	1087.7	1405.8
"95641_at"	7741.1	5011.2	6895.4	5390.4	6333.7	6119	4482.4	5037.7	4173.3	3341.4	3518.7	3669.6
"95642_at"	175	316.4	343.2	446.1	404.6	429.4	452.4	436.8	369.2	382.5	288.9	334
"95643_at"	480.6	397.2	459	347.6	413.2	267.9	431.1	470.1	326.3	483.2	486.3	493.8
"95645_at"	376.8	278.8	421.9	348.4	360.2	333.7	368.3	349.4	422.8	392.8	300.7	283.2
"95646_at"	2545.9	1306.7	1766.6	1506.9	1899.9	1447.3	1758.2	1540.1	1422.8	1626.1	1584.9	1648.5
"95647_f_at"	781.1	1251.5	695	1392.1	1490.6	1657.1	1476.5	1231.5	1512.3	1277.8	1306.3	1300.4
"95648_at"	784.6	1487.6	1116.4	1751.6	1697.2	1309.7	2139.7	1716.8	2072.1	1712.6	1620.7	1840.9
"95649_at"	413.7	470.3	441.6	375.3	539.4	450.9	486.2	293.2	341.7	513.5	573.1	397.4
"95650_at"	2890.9	2579.2	1471.1	2737	2886.5	1820.6	1975.2	1506	1628.7	2530	2234.9	2025.7
"95652_at"	12090.4	7762.2	6043.2	6998.2	7506.2	7211.8	6286.6	5832.2	4932.9	4905	5917.1	5593.9
"95653_at"	764.5	615.2	705.4	780.6	755.2	699.6	560.3	756.7	685.3	723.4	815	703.8
"95654_at"	1299.8	2425.3	1383.8	2609.1	2134.8	2560.2	2741.1	2566.2	3460.2	2427.5	2006.7	2398.4
"95655_at"	151.8	90.2	122.9	83	66	127.5	151.4	93.7	148.4	97.3	190.2	87.5
"95656_i_at"	124.1	312.2	108	352.4	234.9	294.8	281	239.4	341.3	320	271.6	227.3
"95657_f_at"	567	694	594.2	836.2	824	1077.5	614.3	566.8	618.3	641.7	722.8	600.2
"95658_at"	314.4	336.3	76.6	386.4	154.5	239.6	304.6	238.1	229.1	288	247	302.8
"95659_at"	303.2	276.4	253.2	341.4	258.9	263.8	440.3	266.8	260.7	486	332.6	395.6
"95660_at"	1022.6	829.3	584.7	837	852.6	814.4	899.4	813.5	1012.1	873.2	1171.5	1073.6
"95661_at"	5633.9	8315.7	4986.1	8602.2	7731.7	8083	6661.8	6015.6	5181.9	6704.6	6240.5	6949.4
"95662_at"	1435.7	1411.9	849.4	1073.1	1272	1193	951.9	793	656.3	564.6	920.2	801.2
"95664_at"	190	155.7	140.6	94	151.1	155	187.4	222.2	267.4	160.7	187.2	169.1
"95665_at"	803.1	926.3	1029.5	1118	1084.8	1040.5	1112.3	1519.2	1222	1011.9	1179.4	1174.3
"95666_at"	1352	1006.7	1487.5	702.5	697.3	1047	547	1112.7	668	792	840.4	721.1
"95669_g_at"	442.3	385.3	702.6	348.7	469.8	370.7	350.4	365.5	374.2	337	327	433.5
"95670_at"	18.9	83.6	188.6	97.6	92.4	152.7	124.8	109.2	67.7	104.7	56.5	63.8
"95673_s_at"	461.1	856.8	544.2	751.4	763.3	572.8	1130.3	1971.5	4778.6	1789	1943.9	1199.8
"95674_r_at"	3190.4	3309.5	4845.3	2852.7	3302.3	2376.5	3294.4	4505.7	4582.1	3628.3	3732.3	3511.4
"95675_at"	550.1	728.6	507.1	597.4	957.1	876.1	719.9	553.1	536.3	783.4	638.9	545.7
"95677_at"	363.3	352.3	165	441.3	306.5	382.4	495	401	416.6	441.5	526.8	482.6
"95679_at"	805	712.3	975.7	538.8	575.6	613.4	552.6	996.4	752.4	706.3	619.2	782.5
"95680_at"	224.4	358.2	237.3	341.5	215.7	292.6	111.9	329.6	281.6	460.6	288.3	354.5
"95682_at"	5108.2	6244.4	4507.4	4286.4	4518.8	4875	3785.8	3792.2	4149.6	4840	4200.1	4378.1
"95683_g_at"	2720.3	2701.9	2277.9	2425.9	1690.6	2649.5	2776.3	2725.2	2935.5	3976	2876.8	3008.5
"95685_at"	253.8	280.4	153.4	394.3	600.8	462.3	516.1	445.9	301.9	501.3	579.5	325.9
"95686_at"	120.5	131.4	248.3	122.5	165.8	79.7	161.2	107.6	113.4	140.7	123.4	101.2
"95688_at"	1011.3	1680.9	1215.3	1690.5	1452.3	2212.7	1795	1506.5	1493.8	1509.8	1270.4	1843.9
"95689_at"	843.2	930.9	897	776.8	890.4	988.1	799.4	1051.2	937.2	1000.1	994	1155.9
"95690_at"	1931.8	1331.9	1187.6	1041.3	1430.1	1441.5	1452.4	1289.3	1172.4	1216.1	1311.6	1233
"95692_at"	1679.9	1675.2	1398.4	1283.6	1142.3	1603.5	1297.3	1317.7	1148	1643	1628.2	1362.7
"95693_at"	2651.1	1357.9	1382.4	1292	1281.7	1585.2	1047.6	1021.2	831.2	1086	1337.1	1308.9
"95694_at"	571.2	1420.9	430.1	1615.7	1809.4	1888.2	1013.9	932.1	1377.7	1435	1666.5	1140.5
"95695_at"	1271.7	974.8	900.3	1022.1	1158.2	999.5	974.2	791.5	1049.5	806.7	821.2	864.6
"95696_at"	2413.1	2659.4	1735.3	2057.5	1780.9	1942.9	1391.5	1262	1656.4	1423.4	1705.7	1537.7
"95698_at"	6500.2	4319.5	4602.6	5169.3	3669.2	5628.3	4935.5	4720.4	3648.7	4396.5	4570.1	4603.3
"95699_f_at"	2238.1	2725.2	1995.5	2440.8	2592	2954.4	2393.1	2220.6	1976.3	2393.4	2396.6	2321.3
"95700_r_at"	772	857.5	733.7	683	927.4	794.9	891.3	717.8	883.2	801.6	432.8	910.2
"95701_at"	334.3	254.3	216.4	153.8	256	184.9	255.9	264	330.2	363.5	271.2	240.3
"95702_at"	276.6	420	217.2	499.7	711.4	541.4	379.4	509.4	546.8	425	591.9	523.7
"95703_at"	195.8	423.7	240.8	502.1	330.7	397.9	437.4	478.5	494.3	653.4	655.3	617.7
"95704_at"	2031.6	1875.9	2192.6	1709.4	1154.5	1342.6	1878.2	2298.7	2520.2	1640	1909.2	1993
"95705_s_at"	8618.9	7329.6	5732.4	5729.6	6059	4311.1	4467.1	4139.7	3155.5	4513.7	3873.5	3990.7
"95706_at"	1728	2652.1	2108.5	3999	3370.7	3612.8	4069.5	4006.5	4046.1	3411.5	3052	4525
"95707_at"	1885.8	1801.8	1255.3	1265.9	1262.2	1325.6	1583.9	1413.7	1122.1	1659.4	1615.2	1543.1
"95708_at"	1512.5	1699.2	1154.5	1947.6	1732.2	1870.9	2127.8	2134.4	2201	2311.8	1701.4	1595.4
"95709_at"	1852.3	2155.4	1888.6	1435.4	1937.8	1819.4	1535.5	1700.5	1816.9	1780.3	1908.9	1803.3
"95712_at"	314.4	499.4	282.2	452.4	446.5	623	505.7	372.1	543.1	454.2	394.1	231.1
"95713_at"	2360.3	2385	2843.5	2147.8	2014	2892.4	2643.3	2534.6	2980.3	2352.5	2729.5	2611.5
"95714_at"	513.2	952.1	766	1064.5	1242.4	1267.6	1018.8	927.3	804.5	976.5	976.6	912.2
"95715_at"	3254.4	3751.2	3630.5	4297.1	4409.7	4076.4	5076.9	3856.5	4244.3	4254.2	4607.4	5123.3
"95716_at"	5733.4	4182.8	5288	6889.7	7595.6	7023.6	6738.9	5609	5260.5	4681.7	4512.8	3627.5
"95717_at"	617.5	636.8	968.9	655.8	702.4	421.8	801.4	785	785.6	762.2	562.8	790.1
"95718_f_at"	14382.7	6463.9	6610.1	6976.3	9281.7	9007.6	6434.4	6200.4	3864.1	5067.8	8920.2	6289.2
"95721_at"	1691.6	1610	1861.5	1731.1	1538.7	1582.9	1844.5	2153.5	2462.9	1889.3	2002.5	2100.2
"95722_at"	703.7	677.7	467.3	542.9	599.6	470.2	1271.8	1416.3	1792.2	2258.9	1078.4	1342.8
"95723_r_at"	12391.8	9943.2	15981.3	10292.6	11103	8434.6	11602.7	14067.3	12442.3	14303.4	15828.4	12793.7
"95726_at"	2044.5	1387.1	1799.6	1176.4	1109.5	957.5	1397.9	1571.6	1429.8	1842.4	1865.5	1851.4
"95730_at"	821.2	1277.6	749.9	875.9	781.3	483.2	863.3	975.6	1096.3	898.7	876.5	1155.4
"95731_at"	1011.4	1284.9	732.9	1014	1556	1424.7	1317.5	854.1	667.6	1133	919	1047.2
"95732_at"	1292.7	1490.8	946.2	1134.2	878.3	1234.4	1058.6	1530.7	1277.7	1400	1166.7	1150.1
"95733_at"	1487.7	1165.7	975.8	1430.3	1314.6	1545.5	1150	896.8	756.5	880.6	1076.7	1143.1
"95734_at"	744.6	717.2	854.9	650.4	944.6	560.1	552.2	810.9	573.8	658.6	566.1	667.8
"95736_at"	1196.3	1022.9	762.4	1094.6	1051.1	936.3	1106.3	1244	1180.7	1225.8	1339.8	1483.4
"95737_at"	938.5	1358.2	671.6	1389	1243.8	1373.7	1018.6	964.8	911.9	889.7	737.1	1279.5
"95738_at"	118	129.3	223.1	125.7	128.1	133.7	134	128	127.3	164.3	196.2	187
"95740_at"	7097.3	9099	10158.9	8104.1	6838.4	6929.8	6786.1	7886.5	7248	13354.6	12269.7	16825.8
"95742_at"	730.9	797.8	695.7	609	676.6	662.5	886.5	947.3	906.2	978.4	1182.6	871.2
"95743_at"	666.5	915.4	646.4	1140	1206.1	1009	973.2	696.5	583.5	900.6	641.7	806.3
"95744_at"	504.2	481.8	524.6	466	938.5	634	698.2	761.8	1095.3	1045.1	793.9	938.8
"95745_g_at"	433.9	695.2	498.1	679.7	834.5	1048.5	778.9	893.2	1046.2	773.3	860.8	953.2
"95746_at"	1012.8	1990.9	1335.9	1637.3	1776.4	1855.6	1956.4	1992.6	2326.1	2252.6	1956.2	1995.1
"95749_at"	872.2	1143.9	340.5	1002.4	764.5	898	1465.3	1233.3	1340.1	1932.7	1637.8	1264.1
"95752_at"	1202.4	1043	832.9	1361.6	1604.7	1164.3	1232.9	923.4	873.6	1068.3	1126.4	951.3
"95753_at"	166.5	34.6	75.1	62.4	108.3	37.6	102.9	160.3	105.6	157.4	127.7	175.4
"95754_at"	839.9	1147.6	863.9	1026.5	982.7	1335.6	1133.6	1130	990.4	1151.3	1250.1	1108.2
"95755_at"	4375.4	5569.9	3880.3	5228.7	4760.2	5667.3	3717.9	3073.8	2441.1	3093	2744.6	4563
"95756_at"	135.5	235.2	67	164.5	228.9	194.1	245.5	152.7	178.4	218.2	175.9	178.7
"95758_at"	3253	2451.1	3644.8	1165.3	1204.1	1195.5	2429.2	2011	1777.6	2997.5	2689.4	2966.8
"95759_at"	327.6	271.9	243.9	282.5	274.4	284.8	359.9	348.7	338.2	356	448.4	395.2
"95760_at"	545.1	749.3	685.2	771.7	760.6	735.7	898.7	718.5	711.8	917.9	741.5	887.9
"95765_at"	1315.9	1095.9	885	968.3	1018.4	1057.6	984	834.4	783.8	884.2	1067.5	971.7
"95770_s_at"	124.6	145.9	171.3	49.4	95.7	126.3	121.6	120.2	62.9	33	82.9	56.6
"95781_at"	241	62.2	504.4	149.5	102.4	167.9	168	159.9	97.2	61.5	153.2	122.3
"95782_at"	147.8	120.7	385.3	119.2	46.3	183.5	211.2	189.7	169.7	254.7	109.1	126
"95784_at"	12.3	14.6	52.1	15.4	78	43.2	60.9	54.6	88.4	106.3	13.7	7.9
"95785_s_at"	417	469	316.4	507.8	422.5	218.4	553.3	966.5	1067.8	1086.6	893.3	754.8
"95787_s_at"	1644	1426.7	1236.6	1304.7	1543.1	797.4	967.2	1222.4	1104.2	794.9	999.8	1333.4
"95791_s_at"	423.7	754	565.4	1124.9	977.5	991.8	836.8	737	1095.7	951.1	1060.9	889.9
"95793_at"	250.9	309.8	274.7	58.5	124.5	193	807.1	879.6	1903.2	1715.7	288.5	464.1
"95794_f_at"	1029.9	1443.6	1397.8	1215.4	1291.2	1173.7	6050.3	5661.8	7361.3	9248.5	3188.5	4161.1
"95795_at"	209.5	253.7	363.1	224.1	309.8	191.3	266.8	260.8	201.2	174.7	252.5	248.9
"95796_g_at"	996.3	1255.1	612.4	885.9	980.7	1028.3	923.3	845.6	805.4	984.2	1063.9	1078.2
"95803_at"	125.4	79.9	58.7	40.3	142.2	55.3	75	279.3	287.7	216.5	124	212.8
"95804_g_at"	42.7	52.6	172.2	57.2	38.8	23	197.9	584.8	765.6	125.2	218.8	318.8
"95805_at"	769.5	687.8	1092.4	668	728.1	811.6	536.5	533.3	677.6	632.9	697.1	768.1
"95806_f_at"	1430.7	1126.3	1814.8	1646.6	1101.9	1518.5	1301.5	1143.3	1125.9	1102.1	1183.7	962.6
"95808_g_at"	32.6	9.2	108.7	27.8	43.5	15.5	42.5	334.7	568	79.6	44.9	22.9
"95848_at"	118.6	165.3	200.6	338.1	317.5	193	315.9	423.2	385.5	459.7	462.5	391.9
"95854_at"	56.7	13.3	78.1	62.6	49.2	84.2	61.3	7.5	57.4	93.8	82.7	14.3
"95858_at"	45.6	58.7	73.7	81.1	154.9	29.8	59.8	50.3	99.8	72.9	69.3	71.9
"95861_at"	126.6	142.4	189	77.4	131.3	144.5	78	174.7	178.3	162.9	110.6	101.4
"95872_at"	143.7	166.6	127.7	238.8	177.4	133	149.3	77.1	133.7	74.7	120.1	132.8
"95875_at"	144.9	163.6	254.4	169.8	211	193.1	143.4	227.5	205.9	260.9	204.3	206.3
"95883_at"	180.8	82.1	53.7	118	171.3	87.8	115.6	89.9	94.2	102.4	107.4	77.8
"95885_at"	72.8	135.5	144.7	32	102.6	130	124.7	138.3	190.2	168.4	112.1	111.1
"95886_g_at"	401.4	1044.8	546.1	670.6	764.1	758.7	496.4	550.3	428.4	403.4	701.2	682.7
"95887_at"	83.5	169.4	60.4	85.9	56	107.8	125.7	92.6	185.3	153.1	114.3	86.7
"95889_at"	599.3	479.8	841.7	751.4	462	515.7	482.8	587.2	562.7	594.4	640.5	783.9
"95891_at"	140.5	201.8	574.6	206.1	300.8	228.1	251.3	258.1	131.3	283.5	291.3	192.8
"95896_at"	159.7	69.2	252.3	124.9	118.5	140.5	83.8	164.1	105.7	82.6	124.8	112.2
"95897_at"	285.1	453.8	375	396.1	475	421.7	339.3	386.6	325.6	470.6	433.2	394.3
"95903_at"	24.5	67.1	60	41.3	57.4	80.8	90.9	63.3	90.1	118.3	134.7	61.7
"95904_at"	334.5	184.9	289.2	273.2	258.1	253.5	202	212.3	155.4	177.6	231.4	163.2
"95910_f_at"	571.8	478.5	679	446.2	584.7	418.5	422.3	538.8	380.6	392.5	466.9	437.8
"95913_at"	134.4	57.4	173.6	45.2	80.2	124.4	117.3	22.7	21.2	17.2	111.3	56
"95914_at"	91.3	274.7	60.6	163	262.3	227.3	129.9	134.1	89.2	71.8	125.6	166.4
"95927_f_at"	112.9	175.1	36.7	76.2	138.5	204.3	56.2	109.1	100.6	112.2	77.8	141.8
"95937_at"	364.8	281.6	106	253.2	265.8	280.1	296.7	244.4	152.4	270.7	233.6	194.6
"95939_i_at"	493.8	307.3	206.2	314.9	374.1	288.9	472.9	409.1	337.3	472.8	418.7	306.8
"95940_f_at"	153.3	128.2	414.1	182.1	12.2	141.9	152.6	178.2	243.9	165.9	163.7	207.1
"95944_at"	97.8	32.9	130.5	24.8	151.1	145.7	42.2	117.3	118.7	35.6	129.5	78.1
"95948_at"	194.9	264.7	326.8	172.7	151.9	152.3	110.6	71.1	94.2	140.2	127.1	79.6
"95951_at"	13.3	138.2	96.7	45.2	216.3	13.7	342.5	880.1	1727.4	203.3	145	205.7
"95952_at"	1124	1041.7	1062.8	927.3	854.5	934.2	571.9	537.6	369	308.6	522.7	677.7
"95953_at"	150	259.3	179.7	140	196.2	153.7	64.2	152.4	115.7	170.2	345.6	213.5
"95956_at"	60.9	112.2	112.1	68.9	17.3	68.7	72.7	120.9	118.3	87.4	63.4	89.9
"95957_at"	104	89.7	40.1	67.8	5.5	76.5	105.4	69.9	37.1	66.4	127.6	38.1
"95963_at"	9.3	103.7	186.2	109.5	14.2	63.7	95.9	41.9	59.8	40.8	69.9	37.5
"95967_at"	13.7	21.6	178.9	140	16.7	64.7	110.7	55	76.5	71.2	95.8	71.8
"95978_at"	79.8	164.7	41.7	109.3	116.3	66.4	127.6	188.3	159.4	73.1	203.5	133.2
"95981_at"	139.4	223.7	98.8	169.8	82.9	186.5	165.5	133.8	111.8	169.3	151.2	181.4
"95984_at"	167	273.4	74.8	244.6	168.3	186.3	203.4	208.9	153.7	232.4	214.6	152.6
"95986_at"	186.1	465.1	937.5	296.2	153.5	372.7	225.5	300.6	180.5	279.8	253.8	295.2
"95989_at"	206.6	105.3	259.1	154.1	29.9	97.8	104.9	104	92.5	137.3	226.8	112.5
"95992_at"	242.2	263	468.4	258.5	220.1	224.3	120.5	241.4	120.3	170.7	325.8	248.3
"96001_at"	1494.6	974.5	1499.4	1092.4	1044.8	1194	1115.6	1090.9	1093.8	1195.3	1169.3	1111.8
"96002_at"	677.8	676.7	758.1	725.6	695.6	853.1	553.7	620.1	539.3	569.3	536.8	823.2
"96003_at"	829.6	797.5	808.2	719.5	692.3	773	621.4	916.8	680.7	542.1	931.8	1103
"96007_at"	4231.7	3674	2927.7	3442.5	4029.1	4408.1	4466.3	3732.6	4028.7	4595.8	3862.1	2761.8
"96008_at"	4274.2	3678.9	2937	3250.9	3741.1	3490.5	3962.5	4311	3604.2	3923.9	3326.7	3187.3
"96010_at"	1893.7	1771.5	1434.9	1590.2	1440.5	1564.6	1422.8	1094.3	1024.8	1358.9	1330.4	1153.1
"96011_at"	105.2	179.5	144.3	168.2	304.5	174	212.8	178.8	247.2	227.2	305.8	256.8
"96012_f_at"	1905.5	3116.9	1725.4	2594.4	3415.6	3703.8	2630.5	2316	3212.6	2452.6	2588.3	2783.3
"96013_r_at"	5.3	72.4	72.3	48.4	106.6	76.2	46.3	118	67.8	19.4	8	69.8
"96016_at"	890.2	1172.6	828.4	884.9	880.8	789	1364.8	1536.6	1488.4	1856	1545	1524.6
"96017_at"	2345.4	1621.6	1982.2	1258.4	1531.6	1282.2	1275.9	1063.9	635.6	1576.8	1269.7	1062.2
"96018_r_at"	80.3	185.9	149.1	195.8	243.9	149.9	200.7	219.8	183	189.5	257.3	189.8
